document_id,filename,chunk_id,content,page_range,element_types,char_count,created_at
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,140,"8 In
a truly exceptional circumstance in Cleveland, the basketball Cavaliers
are actually moving from suburban Richfield into downtown Cleveland.
9
Mter failing to keep the Rams in Los Angeles, the LAMCC aggressively
pursued other NFL franchises, including the Minnesota Vikings, who
were in the midst of their own negotiations with Metropolitan Stadium
in Bloomington.
1o At various times, the LAMCC also allegedly courted
the (then) St.
Louis Cardinals and the Philadelphia Eagles.
Both the LAMCC and Al Davis were obviously aware of the ruling in
Seals.
The additional barrier to relocating a team to the Coliseum was
NFL rule 4.
3,11 a rule which read much like the NHL rule on franchise
movement.",sentences_760-770,"text, paragraph",701,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,141,"The NFL rule at the time read in part as follows:

The League shall have exclusive control of the exhibition of football games by
member clubs within the home territory of each member.
No member club shall
have the right to transfer its franchise or playing site to a different city, either
within or outside its home territory, without prior approval by the affirmative
vote of three-fourths of the existing member clubs of the League.
12

38 Chapter 5

This rule rendered the situation even more desperate for the LAMCC.
3, coupled with Seals, made for a reluctant class of potential ten-
ants.
Rather than waiting patiently for the NFL to approve a relocation
or to grant an expansion franchise, the LAMCC sued the NFL.
IS In
Los Angeles Memorial Coliseum Commission v.",sentences_766-776,"text, paragraph",772,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,142,"National Football League,14 the
LAMCC alleged that rule 4.
3 violated the federal antitrust laws.
In initial interpretations of the Sherman Act in the first half of this
century, the courts determined that a blanket ban on ""every"" contract
that restrained trade in any manner was inappropriate and not what
Congress had intended when it passed the law.
With this interpretation,
the courts adopted a ""rule of reason,"" which typically required the trier
of fact to determine whether the agreement causes an unreasonable re-
straint on competition, based on the totality of the circumstances.
I5

The district court denied the initial injunction sought by the LAMCC
because at the time of the action, the move by the Raiders or any other
franchise was not yet near fruition.",sentences_771-781,"text, paragraph",772,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,143,"I6 Subsequently, when the Raiders'
move to Los Angeles appeared probable, the LAMCC returned to court.
I7

In that action, the district court granted the LAMCC an injunction that
barred the NFL from asserting rule 4.
3 to prevent the Raiders from mov-
ing to Los Angeles.
I8 The Ninth Circuit Court reversed that lower court
decision, holding that the LAMCC had not shown the probability of ir-
reparable harm necessary to grant an injunction.
I9

Following protracted negotiations with the LAMCC and the denial of
permission to move by the NFL, Davis decided that it would be advan-
tageous to enter into an agreement with the commission to move the
Oakland Raiders to Los Angeles.",sentences_776-786,"text, paragraph",682,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,144,"20 On March 1, 1980, Davis signed a
""Memorandum of Agreement"" with LAMCC agreeing to terms for the
Raiders' move to Los Angeles.
21 Nine days later, on March 10, 1980,
the NFL owners voted twenty-two to zero, with five abstentions, to bar
the Raiders' move to Los Angeles.
22

Following the NFL's negative vote, the LAMCC renewed its action
against the NFL and its member clubs, which included the Raiders.
2s In
addition, the Raiders filed a cross-claim suit against the NFL.
As a re-
sult, the Raiders were aligned by the court as a plaintiff in the action and
placed on the LAMCC's side in the cross-claim lawsuit.
24

The initial trial (the LAMCC against the NFL and its member clubs)
resulted in a hung jury and a mistria1.",sentences_782-792,"text, paragraph",728,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,145,"25 The second trial (the LAMCC,
joined by the Raiders, against the NFL) resulted in a damage award of
$11.
55 million to the Raiders for the antitrust violation, trebled to $34.
65
million according to the provisions of the antitrust law, plus $4.
86 mil-
lion in damages awarded to the LAMCC, which was trebled to $14.
26 The trial court determined, contrary to Seals, that the league
was not a single entity and that by not allowing the Raiders to relocate,

Shifts in the Bay Area, Part 2: Oakland 39

the league had committed an antitrust violation.
27 The judge issued an
injunction that, after two years of delay, allowed the Raiders to move to
Los Angeles.
28 The Raiders were also awarded another $11.",sentences_789-799,"text, paragraph",709,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,146,"55 million in
actual contract damages for a breach by the NFL of the implied cove-
nant of good faith and fair dealing.
29

During the appeals process, the liability and damage issues were re-
viewed separately.
30 For clarity, the two tracks of litigation will be termed
Raiders I and Raiders II.
Raiders I focused on liability issues 31 and Raiders II
addressed damages.
32

In the initial liability portion of the appeal, the Ninth Circuit upheld
the district court's decision that the NFL was not a single entity, and
that application of the rule of reason in analyzing the antitrust issues was
proper.
33 The court then confronted the question of whether the rule
requiring league permission to relocate, as applied, was unreasonable.",sentences_795-805,"text, paragraph, adversarial_content",739,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,147,"The Court of Appeals affirmed the trial court's decision that the league
had applied rule 4.
3 to the Raiders in an unreasonable manner.
34

In regard to NFL rule 4.
3, the court stated that the guidelines must
set forth standards that are clear, including a ""procedural mechanism""
for review of a franchise relocation request.
35 The court suggested con-
sideration of factors such as ""population, economic projections, facili-
ties, [and] regional balance.
"" 36 The court noted further that ""fan loyalty
and location continuity"" should be considered.
37 In addition, the court
noted that the league should provide the team desiring relocation with
procedures for presenting its case.
38
In Raiders II, the final appeal in Los Angeles Memorial Coliseum Commis-
sion v.",sentences_803-813,"text, paragraph",769,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,148,"NationalFootball League, the primary issue was whether the damage
awards were appropriate.
39 Specifically, the court examined whether the
trebled antitrust damage award of $34.
65 million to the Raiders should
be offset by the difference between the more valuable Los Angeles loca-
tion and the abandoned Oakland location.
40 In addition, if offset was
proper, the court had to decide whether the offset should occur before
or after trebling of the damage award.
41 The court determined that off-
set was appropriate and should occur before trebling, thus reducing the
size of the antitrust award.
42

The other damage issue was whether the trial court's award of dam-
ages to the Raiders for the league's breach of the implied covenant of
good faith and fair dealing in contract was appropriate.",sentences_809-819,"text, paragraph",797,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,149,"43 The court con-
cluded that such damages were inappropriate, since both parties had
breached their duty to act in good faith.
44

In effect, offset before trebling would have reduced or completely
nullified the $11.
55-million award that the Raiders won in the trial court.
In testimony, Raiders owner Al Davis specifically stated that the net value
of the Raiders franchise increased by $25 million simply by moving to

40 Chapter 5

Los Angeles and surrendering the Oakland franchise.
45 If this was an
accurate estimate, the Raiders may have been required to pay the NFL
approximately $13.
5 million rather than recover damages.
If the offset
came after trebling, however, the Raiders damage award would still have
been approximately $9.",sentences_816-826,"text, paragraph",742,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,150,"There was no final resolution of this issue in the Raiders litigation.
This round of the Raiders saga ended with an out-of-court settlement.
The offset concept was examined by one other court in a lawsuit by the
NBA against the Los Angeles Clippers, in National Basketball Association v.
SDC Basketball Club, Inc.
46 There, this offset issue arose again in the con-
sideration of the damage award.
The Clippers basketball franchise had moved to Los Angeles from San
Diego without obtaining permission from the NBA.
The league sued,
seeking damages equal to the difference between the value of the fran-
chise opportunity taken (Los Angeles) and the franchise location sur-
rendered (San Diego).",sentences_823-833,"text, paragraph",694,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,151,"47 The court disagreed that this was the rule that
the Raiders court handed down and viewed the issue there as one of anti-
trust damages and not as a basis for deciding the Clippers lawsuit.
48 Before
the courts could decide whether this offset rule was applicable to the
general relocation damage situation, the Clippers and the NBA settled,
and the Clippers made a reported payment to the NBA of $5.
49

The offset model has since become a guideline for payments made by
franchises desiring to relocate to their respective leagues.
The payment
made by the Phoenix Cardinals after their move from St.
Louis is indica-
tive.
50 The NFL owners permitted the Cardinals to move from St.",sentences_829-839,"text, paragraph",684,2025-06-27T17:19:51.074392+00:00
